t,Step,AgentID,geometry,speed,x,y
2025-09-03 15:43:41.726487,890,2,POINT (176.99713265641697 154.04194390013993),0.0169371853069082,176.99713265641697,154.04194390013993
2025-09-03 15:43:42.726487,891,2,POINT (177.01365332208468 154.0367124017206),0.017329194147906703,177.01365332208468,154.0367124017206
2025-09-03 15:43:43.726487,892,2,POINT (177.0303056388743 154.03053300853958),0.017761884881603567,177.0303056388743,154.03053300853958
2025-09-03 15:43:44.726487,893,2,POINT (177.0469873769835 154.02342037405086),0.01813477200613523,177.0469873769835,154.02342037405086
2025-09-03 15:43:45.726487,894,2,POINT (177.06363587804356 154.0153483488202),0.018502166869607435,177.06363587804356,154.0153483488202
2025-09-03 15:43:46.726487,895,2,POINT (177.08027721840477 154.0063267681581),0.018929424889859225,177.08027721840477,154.0063267681581
2025-09-03 15:43:47.726487,896,2,POINT (177.0969808299811 153.99639668744598),0.019432373572006,177.0969808299811,153.99639668744598
2025-09-03 15:43:48.726487,897,2,POINT (177.11369209119036 153.98555262213364),0.019921345429016062,177.11369209119036,153.98555262213364
2025-09-03 15:43:49.726487,898,2,POINT (177.13034483924977 153.97381201298853),0.020375375359204976,177.13034483924977,153.97381201298853
2025-09-03 15:43:50.726487,899,2,POINT (177.14695416302052 153.96119798821147),0.020856252232797173,177.14695416302052,153.96119798821147
2025-09-03 15:43:51.726487,900,2,POINT (177.16356490570186 153.94770320276865),0.021401542154088616,177.16356490570186,153.94770320276865
2025-09-03 15:43:52.726487,901,2,POINT (177.18013875209743 153.93331866054586),0.021945556254129424,177.18013875209743,153.93331866054586
2025-09-03 15:43:53.726487,902,2,POINT (177.19654846749697 153.91805480647733),0.022411247187946185,177.19654846749697,153.91805480647733
2025-09-03 15:43:54.726487,903,2,POINT (177.21274032205582 153.90194843480563),0.022838374777596215,177.21274032205582,153.90194843480563
2025-09-03 15:43:55.726487,904,2,POINT (177.22884806745506 153.88501284937897),0.023372494851654012,177.22884806745506,153.88501284937897
2025-09-03 15:43:56.726487,905,2,POINT (177.24486793160375 153.8672371334157),0.02392931518763559,177.24486793160375,153.8672371334157
2025-09-03 15:43:57.726487,906,2,POINT (177.26072509859532 153.8486209393318),0.024454292612300182,177.26072509859532,153.8486209393318
2025-09-03 15:43:58.726487,907,2,POINT (177.27631230068272 153.8291883026417),0.024911608491671695,177.27631230068272,153.8291883026417
2025-09-03 15:43:59.726487,908,2,POINT (177.2916948773441 153.80891919372854),0.025445243973622272,177.2916948773441,153.80891919372854
2025-09-03 15:44:00.726487,909,2,POINT (177.30693746768387 153.78783072834293),0.026020375335231487,177.30693746768387,153.78783072834293
2025-09-03 15:44:01.726487,910,2,POINT (177.32201046911385 153.76595296395226),0.026567497940938236,177.32201046911385,153.76595296395226
2025-09-03 15:44:02.726487,911,2,POINT (177.33682978550976 153.7433019394691),0.027068081730689295,177.33682978550976,153.7433019394691
2025-09-03 15:44:03.726487,912,2,POINT (177.35138215086258 153.7199036318272),0.027554530260303647,177.35138215086258,153.7199036318272
2025-09-03 15:44:04.726487,913,2,POINT (177.365679816288 153.69573649495953),0.02807977458952435,177.365679816288,153.69573649495953
2025-09-03 15:44:05.726487,914,2,POINT (177.37981191402764 153.67184481755794),0.027758393966228596,177.37981191402764,153.67184481755794
2025-09-03 15:44:06.726487,915,2,POINT (177.39373805297703 153.64827256879633),0.027378609492026022,177.39373805297703,153.64827256879633
2025-09-03 15:44:07.726487,916,2,POINT (177.40733252801294 153.6239380321747),0.02787435064879452,177.40733252801294,153.6239380321747
2025-09-03 15:44:08.726487,917,2,POINT (177.42059707718445 153.59887497870417),0.028356743712729823,177.42059707718445,153.59887497870417
