t,Step,AgentID,v,speed,x,y,is_anomaly,anomaly_type,traj_id,geometry
2025-10-07 10:41:38.861075,770,1048,0.3577671681080108,1.5593439129946212,-4.582792752199059,48.2894071746646,False,n/a,1048,POINT (-4.582792752199059 48.2894071746646)
2025-10-07 10:41:48.861075,780,1048,0.4577671681080109,1.5067218148135626,-4.582597812341863,48.2894450727834,False,n/a,1048,POINT (-4.582597812341863 48.2894450727834)
2025-10-07 10:41:58.861075,790,1048,0.5036975066938885,1.6841903140696275,-4.582414852536276,48.289534696938695,False,n/a,1048,POINT (-4.582414852536276 48.289534696938695)
2025-10-07 10:42:08.861075,800,1048,0.6036975066938886,2.0283860983896966,-4.5821994511451685,48.28964699922617,False,n/a,1048,POINT (-4.5821994511451685 48.28964699922617)
2025-10-07 10:42:18.861075,810,1048,0.7036975066938886,2.389467162973701,-4.581948995455458,48.28978205681637,False,n/a,1048,POINT (-4.581948995455458 48.28978205681637)
2025-10-07 10:42:28.861075,820,1048,0.8036975066938887,2.7498523480212262,-4.581669245158247,48.28994423825506,False,n/a,1048,POINT (-4.581669245158247 48.28994423825506)
2025-10-07 10:42:38.861075,830,1048,0.9036975066938888,3.1122902381432995,-4.581352622419154,48.2901277959916,False,n/a,1048,POINT (-4.581352622419154 48.2901277959916)
2025-10-07 10:42:48.861075,840,1048,0.3539473390783192,2.061744944970667,-4.581142874489937,48.29024939450735,False,n/a,1048,POINT (-4.581142874489937 48.29024939450735)
2025-10-07 10:42:58.861075,850,1048,0.3491936507586419,1.330328853501186,-4.581007535717148,48.29032785532437,False,n/a,1048,POINT (-4.581007535717148 48.29032785532437)
2025-10-07 10:43:08.861075,860,1048,0.449193650758642,1.4649667499469423,-4.580858499648183,48.29041425696299,False,n/a,1048,POINT (-4.580858499648183 48.29041425696299)
2025-10-07 10:43:18.861075,870,1048,0.5491936507586421,1.8274065908541608,-4.580672591137338,48.29052203489944,False,n/a,1048,POINT (-4.580672591137338 48.29052203489944)
2025-10-07 10:43:28.861075,880,1048,0.6491936507586422,2.189845136429068,-4.580449810184612,48.29065118913372,False,n/a,1048,POINT (-4.580449810184612 48.29065118913372)
2025-10-07 10:43:38.861075,890,1048,0.7491936507586423,2.549156912235237,-4.5801966569299015,48.29080615671832,False,n/a,1048,POINT (-4.5801966569299015 48.29080615671832)
2025-10-07 10:43:48.861075,900,1048,0.8491936507586424,2.909740433042006,-4.579914468495362,48.29098785038453,False,n/a,1048,POINT (-4.579914468495362 48.29098785038453)
2025-10-07 10:43:58.861075,910,1048,0.9491936507586424,3.271554968226286,-4.579597190448479,48.291192137323655,False,n/a,1048,POINT (-4.579597190448479 48.291192137323655)
2025-10-07 10:44:08.861075,920,1048,1.0491936507586426,3.63336727996341,-4.579244822789254,48.29141901753569,False,n/a,1048,POINT (-4.579244822789254 48.29141901753569)
2025-10-07 10:44:18.861075,930,1048,1.1491936507586429,3.995177122034322,-4.578857365517685,48.29166849102062,False,n/a,1048,POINT (-4.578857365517685 48.29166849102062)
2025-10-07 10:44:28.861075,940,1048,1.2491936507586427,4.356984248996321,-4.578434818633772,48.29194055777847,False,n/a,1048,POINT (-4.578434818633772 48.29194055777847)
2025-10-07 10:44:38.861075,950,1048,0.1872348283116907,2.3657493644866188,-4.578192151101968,48.29207854739396,False,n/a,1048,POINT (-4.578192151101968 48.29207854739396)
2025-10-07 10:44:48.861075,960,1048,0.2872348283116908,0.8808650805007272,-4.578094941546034,48.29212401504344,False,n/a,1048,POINT (-4.578094941546034 48.29212401504344)
2025-10-07 10:44:58.861075,970,1048,0.1,1.1348330859658045,-4.577981603873087,48.29219253804028,False,n/a,1048,POINT (-4.577981603873087 48.29219253804028)
2025-10-07 10:45:08.861075,980,1048,0.2000000000000001,0.5608149586852553,-4.577927214973956,48.29222755761329,False,n/a,1048,POINT (-4.577927214973956 48.29222755761329)
2025-10-07 10:45:18.861075,990,1048,0.3000000000000001,0.9226306324774504,-4.57783773646248,48.2922851704592,False,n/a,1048,POINT (-4.57783773646248 48.2922851704592)
2025-10-07 10:45:28.861075,1000,1048,0.4000000000000002,1.284393391144708,-4.577711087197432,48.2923639049413,False,n/a,1048,POINT (-4.577711087197432 48.2923639049413)
2025-10-07 10:45:38.861075,1010,1048,0.5000000000000003,1.656240940752861,-4.577507787242121,48.29242539058411,False,n/a,1048,POINT (-4.577507787242121 48.29242539058411)
2025-10-07 10:45:48.861075,1020,1048,0.2065400907411316,1.732438337415149,-4.577296476309836,48.2924916458934,False,n/a,1048,POINT (-4.577296476309836 48.2924916458934)
2025-10-07 10:45:58.861075,1030,1048,0.3065400907411317,0.944620033654896,-4.577208398659231,48.29255298197173,False,n/a,1048,POINT (-4.577208398659231 48.29255298197173)
2025-10-07 10:46:08.861075,1040,1048,0.4065400907411318,1.30586567492641,-4.577088329009165,48.292638841674425,False,n/a,1048,POINT (-4.577088329009165 48.292638841674425)
2025-10-07 10:46:18.861075,1050,1048,0.5065400907411319,1.667059470447203,-4.576935048754482,48.29274844969851,False,n/a,1048,POINT (-4.576935048754482 48.29274844969851)
2025-10-07 10:46:28.861075,1060,1048,0.1,1.8452927778987072,-4.576765380397858,48.29286977656712,False,n/a,1048,POINT (-4.576765380397858 48.29286977656712)
2025-10-07 10:46:38.861075,1070,1048,0.2000000000000001,0.5598511828539339,-4.576713903960703,48.292906586465264,False,n/a,1048,POINT (-4.576713903960703 48.292906586465264)
2025-10-07 10:46:48.861075,1080,1048,0.3000000000000001,0.921045090986437,-4.57662921691893,48.29296714468481,False,n/a,1048,POINT (-4.57662921691893 48.29296714468481)
2025-10-07 10:46:58.861075,1090,1048,0.1991491011017558,0.8469617793200479,-4.576551341551283,48.29302283199555,False,n/a,1048,POINT (-4.576551341551283 48.29302283199555)
2025-10-07 10:47:08.861075,1100,1048,0.2991491011017559,0.9179369329785342,-4.576465298349459,48.29308214457094,False,n/a,1048,POINT (-4.576465298349459 48.29308214457094)
2025-10-07 10:47:18.861075,1110,1048,0.399149101101756,1.288678181033139,-4.576313128630242,48.293138001183024,False,n/a,1048,POINT (-4.576313128630242 48.293138001183024)
2025-10-07 10:47:28.861075,1120,1048,0.4991491011017561,1.642626424654346,-4.576126927589644,48.29321789794731,False,n/a,1048,POINT (-4.576126927589644 48.29321789794731)
2025-10-07 10:47:38.861075,1130,1048,0.2114814895898014,1.0248093176107909,-4.576032699504568,48.29328527879972,False,n/a,1048,POINT (-4.576032699504568 48.29328527879972)
2025-10-07 10:47:48.861075,1140,1048,0.3114814895898015,0.9578360964042758,-4.575950392331226,48.293351636769664,False,n/a,1048,POINT (-4.575950392331226 48.293351636769664)
2025-10-07 10:47:58.861075,1150,1048,0.4114814895898016,1.3113725056414078,-4.575875530825432,48.29345846732486,False,n/a,1048,POINT (-4.575875530825432 48.29345846732486)
2025-10-07 10:48:08.861075,1160,1048,0.5114814895898017,1.6706932752604025,-4.575772280979899,48.29359198630562,False,n/a,1048,POINT (-4.575772280979899 48.29359198630562)
2025-10-07 10:48:18.861075,1170,1048,0.6114814895898018,2.0300987289096857,-4.575640363560938,48.29375193194765,False,n/a,1048,POINT (-4.575640363560938 48.29375193194765)
2025-10-07 10:48:28.861075,1180,1048,0.7114814895898018,2.391587583840097,-4.575474813227955,48.2939364717152,False,n/a,1048,POINT (-4.575474813227955 48.2939364717152)
2025-10-07 10:48:38.861075,1190,1048,0.8114814895898019,2.7521308064558903,-4.575273995655012,48.29414455927785,False,n/a,1048,POINT (-4.575273995655012 48.29414455927785)
2025-10-07 10:48:48.861075,1200,1048,0.5674133324751818,2.4957999742741954,-4.575086152857375,48.29433074860429,False,n/a,1048,POINT (-4.575086152857375 48.29433074860429)
2025-10-07 10:48:58.861075,1210,1048,0.3844523675476923,1.321663544802434,-4.574986679665864,48.294429346191,False,n/a,1048,POINT (-4.574986679665864 48.294429346191)
2025-10-07 10:49:08.861075,1220,1048,0.4844523675476924,1.5794260833015843,-4.574866776483731,48.29454670770589,False,n/a,1048,POINT (-4.574866776483731 48.29454670770589)
2025-10-07 10:49:18.861075,1230,1048,0.2026689961700543,0.5675687264413141,-4.574820760936956,48.29458748115011,False,n/a,1048,POINT (-4.574820760936956 48.29458748115011)
2025-10-07 10:49:28.861075,1240,1048,0.3026689961700544,0.927543226233392,-4.574745560485163,48.29465411474769,False,n/a,1048,POINT (-4.574745560485163 48.29465411474769)
2025-10-07 10:49:38.861075,1250,1048,0.3415508119727255,1.243515261679632,-4.574644742585154,48.2947434474474,False,n/a,1048,POINT (-4.574644742585154 48.2947434474474)
2025-10-07 10:49:48.861075,1260,1048,0.2860336178305689,0.8678838860196008,-4.574572694855688,48.29480493289425,False,n/a,1048,POINT (-4.574572694855688 48.29480493289425)
2025-10-07 10:49:58.861075,1270,1048,0.386033617830569,1.2296816114530835,-4.574466154013232,48.29488963977018,False,n/a,1048,POINT (-4.574466154013232 48.29488963977018)
2025-10-07 10:50:08.861075,1280,1048,0.4860336178305691,1.59025527625843,-4.574328372601844,48.29499918492348,False,n/a,1048,POINT (-4.574328372601844 48.29499918492348)
2025-10-07 10:50:18.861075,1290,1048,0.5860336178305692,1.9508279971459708,-4.574159350621525,48.29513356835416,False,n/a,1048,POINT (-4.574159350621525 48.29513356835416)
