t,Step,AgentID,geometry,speed,x,y,is_anomaly,anomaly_type,traj_id
2025-09-03 15:49:58.726487,1267,0,POINT (230.81725613485423 90.1280950211462),0.0272315386202358,230.81725613485423,90.1280950211462,True,location,0
2025-09-03 15:49:59.726487,1268,0,POINT (230.7936450735181 90.1415545108178),0.027177933689699,230.7936450735181,90.1415545108178,True,location,0
2025-09-03 15:50:00.726487,1269,0,POINT (230.77006847925105 90.15595110616296),0.0276245860559862,230.77006847925105,90.15595110616296,True,location,0
2025-09-03 15:50:01.726487,1270,0,POINT (230.7465844937543 90.17129133412443),0.0280503149486798,230.7465844937543,90.17129133412443,True,location,0
2025-09-03 15:50:02.726487,1271,0,POINT (230.72323884264904 90.1875627241928),0.0284565908057384,230.72323884264904,90.1875627241928,True,location,0
2025-09-03 15:50:03.726487,1272,0,POINT (230.6999259679076 90.2037262516612),0.0283681114798571,230.6999259679076,90.2037262516612,True,location,0
2025-09-03 15:50:04.726487,1273,0,POINT (230.6767700444226 90.2197699057183),0.0281708293797965,230.6767700444226,90.2197699057183,True,location,0
2025-09-03 15:50:05.726487,1274,0,POINT (230.65387355267316 90.23569175892472),0.0278882545879101,230.65387355267316,90.23569175892472,True,location,0
2025-09-03 15:50:06.726487,1275,0,POINT (230.6310230746533 90.25151461150104),0.0277940103149342,230.6310230746533,90.25151461150104,True,location,0
2025-09-03 15:50:07.726487,1276,0,POINT (230.60824571773517 90.26722661950328),0.0276708363379228,230.60824571773517,90.26722661950328,True,location,0
2025-09-03 15:50:08.726487,1277,0,POINT (230.58549601200087 90.28283157668744),0.0275873847929648,230.58549601200087,90.28283157668744,True,location,0
2025-09-03 15:50:09.726487,1278,0,POINT (230.56284250143065 90.29833313802904),0.0274495891623607,230.56284250143065,90.29833313802904,True,location,0
2025-09-03 15:50:10.726487,1279,0,POINT (230.5402342896568 90.31373578541134),0.0273564030163775,230.5402342896568,90.31373578541134,True,location,0
2025-09-03 15:50:11.726487,1280,0,POINT (230.51766323461888 90.32904875837066),0.0272752574026009,230.51766323461888,90.32904875837066,True,location,0
2025-09-03 15:50:12.726487,1281,0,POINT (230.49514179233623 90.34426115339092),0.0271777910202778,230.49514179233623,90.34426115339092,True,location,0
2025-09-03 15:50:13.726487,1282,0,POINT (230.47259682805785 90.35939912271093),0.0271557273783925,230.47259682805785,90.35939912271093,True,location,0
2025-09-03 15:50:14.726487,1283,0,POINT (230.4501403950383 90.37441278351449),0.0270129856677208,230.4501403950383,90.37441278351449,True,location,0
2025-09-03 15:50:15.726487,1284,0,POINT (230.4276678770945 90.38934066866403),0.0269788031196948,230.4276678770945,90.38934066866403,True,location,0
2025-09-03 15:50:16.726487,1285,0,POINT (230.4050053473937 90.4031431336468),0.0265348505185359,230.4050053473937,90.4031431336468,True,location,0
2025-09-03 15:50:17.726487,1286,0,POINT (230.382127623079 90.41584158403136),0.0261656437335177,230.382127623079,90.41584158403136,True,location,0
2025-09-03 15:50:18.726487,1287,0,POINT (230.35904711271505 90.42744047500292),0.0258310710275681,230.35904711271505,90.42744047500292,True,location,0
2025-09-03 15:50:19.726487,1288,0,POINT (230.33584198378367 90.4379592123522),0.0254778696939383,230.33584198378367,90.4379592123522,True,location,0
2025-09-03 15:50:20.726487,1289,0,POINT (230.3123918402398 90.44743011791353),0.0252904583663892,230.3123918402398,90.44743011791353,True,location,0
2025-09-03 15:50:21.726487,1290,0,POINT (230.2887332987464 90.4558508071004),0.025112438989044,230.2887332987464,90.4558508071004,True,location,0
2025-09-03 15:50:22.726487,1291,0,POINT (230.26476636970185 90.46323101831062),0.0250775039693751,230.26476636970185,90.46323101831062,True,location,0
2025-09-03 15:50:23.726487,1292,0,POINT (230.24053584632304 90.46956732946514),0.0250453010015096,230.24053584632304,90.46956732946514,True,location,0
2025-09-03 15:50:24.726487,1293,0,POINT (230.21599441332012 90.47489615913013),0.0251133104037292,230.21599441332012,90.47489615913013,True,location,0
2025-09-03 15:50:25.726487,1294,0,POINT (230.1911796372935 90.4792199837242),0.0251886595191866,230.1911796372935,90.4792199837242,True,location,0
2025-09-03 15:50:26.726487,1295,0,POINT (230.16616905830747 90.48251908564984),0.0252272300249415,230.16616905830747,90.48251908564984,True,location,0
2025-09-03 15:50:27.726487,1296,0,POINT (230.14090414225356 90.48480970042458),0.0253685415280232,230.14090414225356,90.48480970042458,True,location,0
